event_date,code,market,status_type,status_value,source,source_url,raw_path,confidence,notes
2026-07-09,346010,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=타이드; 사유=코넥스 주권 상장폐지 사유발생
2026-07-09,348080,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=큐라티스; 사유=주식의 병합, 분할 등 전자등록 변경, 말소; market_enrichment=market_data_join:KOSDAQ"
2026-07-09,348950,KOSPI,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=제이알글로벌리츠; 사유=회생절차개시신청(발행ELW, 발행ETN 포함); market_enrichment=market_data_join:KOSPI"
2026-07-09,352770,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=셀레스트라; 사유=투자자 보호; market_enrichment=market_data_join:KOSDAQ
2026-07-09,354200,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=엔젠바이오; 사유=주식의 병합, 분할 등 전자등록 변경, 말소; market_enrichment=market_data_join:KOSDAQ"
2026-07-09,377460,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=큐에이드; 사유=상장적격성 실질심사 대상(사유발생); market_enrichment=market_data_join:KOSDAQ
2026-07-09,380540,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=옵티코어; 사유=상장폐지 사유발생; market_enrichment=market_data_join:KOSDAQ
2026-07-09,393970,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=대진첨단소재; 사유=상장폐지 사유발생; market_enrichment=market_data_join:KOSDAQ
2026-07-09,412540,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=제일엠앤에스; 사유=상장폐지 사유발생; market_enrichment=market_data_join:KOSDAQ
2026-07-09,418250,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=시큐레터; 사유=상장적격성 실질심사 대상(사유발생); market_enrichment=market_data_join:KOSDAQ
2026-07-09,446840,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=지슨; 사유=주식의 병합, 분할 등 전자등록 변경, 말소; market_enrichment=market_data_join:KOSDAQ"
2026-07-09,465320,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=교보15호스팩; 사유=SPAC 합병(예비심사청구대상); market_enrichment=market_data_join:KOSDAQ
2026-07-09,468760,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=유진스팩10호; 사유=SPAC 합병(예비심사청구대상); market_enrichment=market_data_join:KOSDAQ
2026-07-09,469480,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=IBKS제24호스팩; 사유=SPAC 합병(예비심사청구대상); market_enrichment=market_data_join:KOSDAQ
2026-07-09,482680,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=미래에셋비전스팩7호; 사유=SPAC 합병(예비심사청구대상); market_enrichment=market_data_join:KOSDAQ
