event_date,code,market,status_type,status_value,source,source_url,raw_path,confidence,notes
2026-07-08,016790,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=현대사료; 사유=투자자 보호
2026-07-08,017040,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=광명전기; 지정사유=상장폐지 사유의 발생
2026-07-08,017040,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=광명전기; 사유=감사의견거절(발행ELW, 발행ETN 포함)"
2026-07-08,019490,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=엑시큐어하이트론; 사유=기타공익과투자자보호및시장관리상
2026-07-08,019570,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=플루토스
2026-07-08,019685,UNKNOWN,market_alert,caution,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_caution.xls,high,snapshot=market_alert_caution; 종목명=대교우B; 유형=소수지점/계좌; 공시일=2026-07-07
2026-07-08,020760,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=일진디스플; 사유=기타공익과투자자보호및시장관리상
2026-07-08,021880,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=메이슨캐피탈; 사유=주식의 병합, 분할 등 전자등록 변경, 말소"
2026-07-08,023440,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=제이스코홀딩스; 사유=상장폐지 사유발생
2026-07-08,025560,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=미래산업; 사유=주식의 병합, 분할 등 전자등록 변경, 말소"
2026-07-08,030350,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=드래곤플라이; 사유=상장적격성 실질심사 대상(사유발생)
2026-07-08,031860,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=디에이치엑스컴퍼니; 사유=상장폐지 사유발생
2026-07-08,032960,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=동일기연; 사유=주식의 병합, 분할 등 전자등록 변경, 말소"
2026-07-08,036690,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=코맥스; 사유=상장적격성 실질심사 대상(사유발생)
2026-07-08,041590,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=플래스크; 사유=투자자 보호
2026-07-08,043090,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=더테크놀로지; 사유=투자자 보호
2026-07-08,043100,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=알파AI; 사유=상장폐지 사유발생
2026-07-08,043220,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=티에스넥스젠; 사유=투자자 보호
2026-07-08,044180,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=KD; 사유=상장폐지 사유발생
2026-07-08,046070,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=코다코; 사유=투자자 보호
2026-07-08,049180,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=셀루메드; 사유=상장폐지 사유발생
2026-07-08,051360,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=토비스; 사유=주식의 병합, 분할 등 전자등록 변경, 말소"
2026-07-08,052770,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=아이톡시; 사유=상장폐지 사유발생
2026-07-08,054180,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=메디콕스; 사유=상장폐지 사유발생
2026-07-08,057050,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=현대홈쇼핑; 사유=주식의 병합, 분할 등 전자등록 변경, 말소"
2026-07-08,058400,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=KNN; 사유=주식의 병합, 분할 등 전자등록 변경, 말소"
2026-07-08,060240,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=스타코링크; 사유=투자자 보호
2026-07-08,064090,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=인크레더블버즈; 사유=투자자 보호
2026-07-08,065060,UNKNOWN,market_alert,caution,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_caution.xls,high,snapshot=market_alert_caution; 종목명=지엔코; 유형=소수지점/계좌; 공시일=2026-07-07
2026-07-08,065150,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=대산F&B; 사유=상장적격성 실질심사 대상(사유발생)
2026-07-08,065420,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=에스아이리소스; 사유=조회공시 신고시한 위반
2026-07-08,065570,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=삼영이엔씨; 사유=상장폐지 사유발생
2026-07-08,066410,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=버킷스튜디오; 사유=상장적격성 실질심사 대상(사유발생)
2026-07-08,066790,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=씨씨에스; 사유=상장폐지 사유발생
2026-07-08,067290,UNKNOWN,market_alert,caution,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_caution.xls,high,snapshot=market_alert_caution; 종목명=JW신약; 유형=투자경고 지정해제; 공시일=2026-07-07
2026-07-08,068240,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=다원시스; 사유=상장적격성 실질심사 대상(사유발생)
2026-07-08,068940,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=셀피글로벌; 사유=투자자 보호
2026-07-08,069460,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=대호에이엘; 사유=감사의견거절(발행ELW, 발행ETN 포함)"
2026-07-08,073190,UNKNOWN,market_alert,caution,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_caution.xls,high,snapshot=market_alert_caution; 종목명=듀오백; 유형=소수지점/계좌; 공시일=2026-07-07
2026-07-08,073640,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=테라사이언스; 사유=투자자 보호
2026-07-08,074610,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=이엔플러스; 사유=기타공익과투자자보호및시장관리상
2026-07-08,076080,UNKNOWN,market_alert,caution,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_caution.xls,high,snapshot=market_alert_caution; 종목명=웰크론한텍; 유형=소수지점/계좌; 공시일=2026-07-07 | duplicate_source_row=snapshot=market_alert_caution; 종목명=웰크론한텍; 유형=매매관여과다종목; 공시일=2026-07-07
2026-07-08,077360,UNKNOWN,market_alert,caution,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_caution.xls,high,snapshot=market_alert_caution; 종목명=덕산하이메탈; 유형=소수지점/계좌; 공시일=2026-07-07
2026-07-08,079190,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=케스피온; 사유=주식의 병합, 분할 등 전자등록 변경, 말소"
2026-07-08,079970,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=투비소프트; 사유=투자자 보호
2026-07-08,080720,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=한국유니온제약; 사유=투자자 보호
2026-07-08,082660,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=코스나인; 사유=투자자 보호
2026-07-08,085810,UNKNOWN,market_alert,caution,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_caution.xls,high,snapshot=market_alert_caution; 종목명=알티캐스트; 유형=소수지점/계좌; 공시일=2026-07-07
2026-07-08,096610,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=알에프세미; 사유=투자자 보호
2026-07-08,099520,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=DGI; 사유=상장폐지 사유발생
2026-07-08,106080,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=케이이엠텍; 사유=상장폐지 사유발생
2026-07-08,113810,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=디젠스; 사유=주식의 병합, 분할 등 전자등록 변경, 말소"
2026-07-08,117670,UNKNOWN,market_alert,caution,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_caution.xls,high,snapshot=market_alert_caution; 종목명=알파칩스; 유형=소수지점/계좌; 공시일=2026-07-07
2026-07-08,119650,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=KC코트렐; 사유=기타공익과투자자보호및시장관리상
2026-07-08,121800,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=비덴트; 사유=상장폐지 사유발생
2026-07-08,123010,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=알엔티엑스; 사유=주식의 병합, 분할 등 전자등록 변경, 말소"
2026-07-08,143210,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=핸즈코퍼레이션; 사유=기타공익과투자자보호및시장관리상
2026-07-08,145210,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=다이나믹디자인; 사유=기타공익과투자자보호
2026-07-08,147760,UNKNOWN,market_alert,caution,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_caution.xls,high,snapshot=market_alert_caution; 종목명=피엠티; 유형=소수지점/계좌; 공시일=2026-07-07
2026-07-08,175250,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=아이큐어; 사유=상장적격성 실질심사 대상(사유발생)
2026-07-08,182400,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=엔케이젠바이오텍코리아; 사유=상장폐지 사유발생
2026-07-08,183490,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=엔지켐생명과학; 사유=상장폐지 사유발생
2026-07-08,196490,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=디에이테크놀로지; 사유=투자자 보호
2026-07-08,203690,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=아크솔루션스; 폐지사유=기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정
2026-07-08,210120,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=캔버스엔; 사유=주식의 병합, 분할 등 전자등록 변경, 말소"
2026-07-08,212310,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=오건에코텍; 사유=코넥스 주권 상장폐지 사유발생
2026-07-08,214330,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=금호에이치티
2026-07-08,214610,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=롤링스톤; 사유=상장폐지 사유발생
2026-07-08,215480,UNKNOWN,market_alert,caution,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_caution.xls,high,snapshot=market_alert_caution; 종목명=토박스코리아; 유형=소수지점/계좌; 공시일=2026-07-07 | duplicate_source_row=snapshot=market_alert_caution; 종목명=토박스코리아; 유형=매매관여과다종목; 공시일=2026-07-07
2026-07-08,217480,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=에스디생명공학; 사유=상장폐지 사유발생
2026-07-08,222670,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=플럼라인생명과학; 사유=코넥스 주권 상장폐지 사유발생
2026-07-08,227610,UNKNOWN,market_alert,caution,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_caution.xls,high,snapshot=market_alert_caution; 종목명=아우딘퓨쳐스; 유형=소수지점/계좌; 공시일=2026-07-07
2026-07-08,232530,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=이엠티; 사유=사업보고서 미제출
2026-07-08,234920,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=자이글; 사유=상장적격성 실질심사 대상(사유발생)
2026-07-08,238500,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=솔루믹스; 사유=코넥스 주권 상장폐지 사유발생
2026-07-08,241820,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=피씨엘; 사유=투자자 보호
2026-07-08,244460,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=올리패스; 사유=투자자 보호
2026-07-08,245620,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=EDGC; 사유=투자자 보호
2026-07-08,246250,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=에스엘에스바이오; 사유=상장폐지 사유발생
