code,name,market,security_type,listing_date,listing_age_calendar_days,base_status,base_reason,status,reason,avg_trading_value_20d_krw,liquidity_filter_status,liquidity_filter_reason,liquidity_rows_available,liquidity_rows_used,liquidity_latest_date,liquidity_raw_path
002800,신신제약,KOSDAQ,보통주,2017/02/28,3392,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
002810,삼영무역,KOSPI,보통주,1988/03/28,13956,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
002820,SUN&L,KOSPI,보통주,1976/05/22,18284,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
002840,미원상사,KOSPI,보통주,1989/09/25,13410,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
002870,신풍,KOSPI,보통주,1976/06/30,18245,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
002880,디와이에이,KOSPI,보통주,1977/02/18,18012,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
002900,TYM,KOSPI,보통주,1973/06/26,19345,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
002920,유성기업,KOSPI,보통주,1988/10/10,13760,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
002960,한국쉘석유,KOSPI,보통주,1988/08/10,13821,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
002990,금호건설,KOSPI,보통주,1976/06/26,18249,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
002995,금호건설우,KOSPI,구형우선주,1988/10/06,13764,exclude,instrument_type_excluded,exclude,instrument_type_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
003000,부광약품,KOSPI,보통주,1988/08/05,13826,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003010,혜인,KOSPI,보통주,1988/09/20,13780,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003030,세아제강지주,KOSPI,보통주,1969/05/13,20850,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003060,에이프로젠바이오로직스,KOSPI,보통주,1984/10/19,15212,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003070,코오롱글로벌,KOSPI,보통주,1978/09/15,17438,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003075,코오롱글로벌우,KOSPI,구형우선주,1989/12/11,13333,exclude,instrument_type_excluded,exclude,instrument_type_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
003080,SB성보,KOSPI,보통주,1976/12/23,18069,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003090,대웅,KOSPI,보통주,1973/06/26,19345,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
0030R0,대신밸류리츠,KOSPI,보통주,2025/07/10,338,exclude,listing_age_calendar_insufficient;instrument_name_excluded,exclude,listing_age_calendar_insufficient;instrument_name_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
003100,선광,KOSDAQ,보통주,1999/12/21,9671,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003120,일성아이에스,KOSPI,보통주,1985/01/14,15125,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003160,디아이,KOSPI,보통주,1996/07/31,10909,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003200,일신방직,KOSPI,보통주,1973/05/23,19379,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003220,대원제약,KOSPI,보통주,1999/12/15,9677,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003230,삼양식품,KOSPI,보통주,1975/06/30,18611,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003240,태광산업,KOSPI,보통주,1975/12/27,18431,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003280,흥아해운,KOSPI,보통주,1976/06/29,18246,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003300,한일홀딩스,KOSPI,보통주,1969/11/20,20659,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003310,대주산업,KOSDAQ,보통주,1992/08/01,12369,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003350,한국화장품제조,KOSPI,보통주,1978/02/06,17659,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003380,하림지주,KOSDAQ GLOBAL,보통주,2017/06/30,3270,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003460,유화증권,KOSPI,보통주,1987/08/24,14173,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003465,유화증권우,KOSPI,구형우선주,1990/02/20,13262,exclude,instrument_type_excluded,exclude,instrument_type_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
003470,유안타증권,KOSPI,보통주,1988/01/21,14023,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003475,유안타증권우,KOSPI,구형우선주,1989/03/22,13597,exclude,instrument_type_excluded,exclude,instrument_type_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
003480,한진중공업홀딩스,KOSPI,보통주,1956/03/03,25669,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003490,대한항공,KOSPI,보통주,1966/03/18,22002,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003495,대한항공우,KOSPI,구형우선주,1990/03/31,13223,exclude,instrument_type_excluded,exclude,instrument_type_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
003520,영진약품,KOSPI,보통주,1973/06/25,19346,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003530,한화투자증권,KOSPI,보통주,1986/11/25,14445,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003535,한화투자증권우,KOSPI,구형우선주,1989/05/06,13552,exclude,instrument_type_excluded,exclude,instrument_type_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
003540,대신증권,KOSPI,보통주,1975/10/01,18518,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003545,대신증권우,KOSPI,구형우선주,1988/09/01,13799,exclude,instrument_type_excluded,exclude,instrument_type_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
003547,대신증권2우B,KOSPI,신형우선주,2007/11/09,6791,exclude,instrument_type_excluded,exclude,instrument_type_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
003550,LG,KOSPI,보통주,1970/02/13,20574,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003555,LG우,KOSPI,구형우선주,1988/11/18,13721,exclude,instrument_type_excluded,exclude,instrument_type_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
003570,SNT다이내믹스,KOSPI,보통주,1976/07/08,18237,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003580,HLB글로벌,KOSPI,보통주,1990/03/23,13231,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003610,방림,KOSPI,보통주,1989/05/30,13528,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003620,KG모빌리티,KOSPI,보통주,1975/05/29,18643,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003650,미창석유,KOSPI,보통주,1989/09/27,13408,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003670,포스코퓨처엠,KOSPI,보통주,2019/05/29,2572,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003680,한성기업,KOSPI,보통주,1989/01/26,13652,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003690,코리안리,KOSPI,보통주,1969/12/22,20627,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003720,삼영,KOSPI,보통주,1976/06/30,18245,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003780,진양산업,KOSPI,보통주,1973/06/26,19345,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
0037T0,KB제32호스팩,KOSDAQ,보통주,2025/07/04,344,exclude,listing_age_calendar_insufficient;instrument_name_excluded,exclude,listing_age_calendar_insufficient;instrument_name_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
003800,에이스침대,KOSDAQ,보통주,1996/05/03,10998,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003830,대한화섬,KOSPI,보통주,1985/12/23,14782,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003850,보령,KOSPI,보통주,1988/10/24,13746,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003920,남양유업,KOSPI,보통주,1978/06/24,17521,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
003925,남양유업우,KOSPI,구형우선주,1988/06/20,13872,exclude,instrument_type_excluded,exclude,instrument_type_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
003960,사조대림,KOSPI,보통주,1976/09/16,18167,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004000,롯데정밀화학,KOSPI,보통주,1976/04/15,18321,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004020,현대제철,KOSPI,보통주,1987/05/23,14266,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004060,SG세계물산,KOSPI,보통주,1976/04/19,18317,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004080,신흥,KOSPI,보통주,1991/02/08,12909,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004090,한국석유,KOSPI,보통주,1977/06/25,17885,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004100,태양금속,KOSPI,보통주,1976/05/25,18281,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004105,태양금속우,KOSPI,구형우선주,1990/01/08,13305,exclude,instrument_type_excluded,exclude,instrument_type_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
004140,동방,KOSPI,보통주,1988/08/10,13821,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004150,한솔홀딩스,KOSPI,보통주,1972/05/17,19750,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004170,신세계,KOSPI,보통주,1985/08/19,14908,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
0041B0,교보18호스팩,KOSDAQ,보통주,2025/08/14,303,exclude,listing_age_calendar_insufficient;instrument_name_excluded,exclude,listing_age_calendar_insufficient;instrument_name_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
0041J0,엘에스스팩1호,KOSDAQ,보통주,2025/07/22,326,exclude,listing_age_calendar_insufficient;instrument_name_excluded,exclude,listing_age_calendar_insufficient;instrument_name_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
0041L0,하나35호스팩,KOSDAQ,보통주,2025/08/06,311,exclude,listing_age_calendar_insufficient;instrument_name_excluded,exclude,listing_age_calendar_insufficient;instrument_name_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
004250,NPC,KOSPI,보통주,1969/09/08,20732,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004255,NPC우,KOSPI,구형우선주,1990/01/15,13298,exclude,instrument_type_excluded,exclude,instrument_type_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
004270,남성,KOSPI,보통주,1989/11/14,13360,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004310,현대약품,KOSPI,보통주,1978/06/28,17517,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004360,세방,KOSPI,보통주,1977/05/19,17922,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004365,세방우,KOSPI,구형우선주,1989/10/21,13384,exclude,instrument_type_excluded,exclude,instrument_type_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
004370,농심,KOSPI,보통주,1976/06/30,18245,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004380,삼익THK,KOSPI,보통주,1989/09/26,13409,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004410,서울식품,KOSPI,보통주,1973/12/28,19160,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004415,서울식품우,KOSPI,구형우선주,1989/05/22,13536,exclude,instrument_type_excluded,exclude,instrument_type_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
004430,송원산업,KOSPI,보통주,1977/06/25,17885,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004440,삼일씨엔에스,KOSPI,보통주,2016/03/30,3727,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004450,삼화왕관,KOSPI,보통주,1976/05/28,18278,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004490,세방전지,KOSPI,보통주,1987/11/28,14077,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
0044K0,삼성스팩10호,KOSDAQ,보통주,2025/08/21,296,exclude,listing_age_calendar_insufficient;instrument_name_excluded,exclude,listing_age_calendar_insufficient;instrument_name_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
004540,깨끗한나라,KOSPI,보통주,1975/06/25,18616,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004545,깨끗한나라우,KOSPI,구형우선주,1988/11/21,13718,exclude,instrument_type_excluded,exclude,instrument_type_excluded,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
004560,현대비앤지스틸,KOSPI,보통주,1987/03/24,14326,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004590,한국가구,KOSDAQ,보통주,1993/06/03,12063,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004650,창해에탄올,KOSDAQ,보통주,2014/07/30,4336,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004690,삼천리,KOSPI,보통주,1976/12/23,18069,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004700,조광피혁,KOSPI,보통주,1977/05/27,17914,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004710,한솔테크닉스,KOSPI,보통주,1988/07/06,13856,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
004720,팜젠사이언스,KOSPI,보통주,1990/06/15,13147,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
