code,name,market,security_type,status,reason
033780,KT&G,KOSPI,보통주,include,eligible_current_snapshot
033790,피노,KOSDAQ,보통주,include,eligible_current_snapshot
033830,티비씨,KOSDAQ,보통주,include,eligible_current_snapshot
033920,무학,KOSPI,보통주,include,eligible_current_snapshot
034020,두산에너빌리티,KOSPI,보통주,include,eligible_current_snapshot
034120,SBS,KOSPI,보통주,include,eligible_current_snapshot
034220,LG디스플레이,KOSPI,보통주,include,eligible_current_snapshot
034230,파라다이스,KOSPI,보통주,include,eligible_current_snapshot
034310,NICE,KOSPI,보통주,include,eligible_current_snapshot
034590,인천도시가스,KOSPI,보통주,include,eligible_current_snapshot
034730,SK,KOSPI,보통주,include,eligible_current_snapshot
034810,해성산업,KOSDAQ,보통주,include,eligible_current_snapshot
034830,한국토지신탁,KOSPI,보통주,include,eligible_current_snapshot
034940,조아제약,KOSDAQ,보통주,include,eligible_current_snapshot
034950,한국기업평가,KOSDAQ,보통주,include,eligible_current_snapshot
035000,HS애드,KOSPI,보통주,include,eligible_current_snapshot
035080,그래디언트,KOSDAQ,보통주,include,eligible_current_snapshot
035150,백산,KOSPI,보통주,include,eligible_current_snapshot
035200,프럼파스트,KOSDAQ,보통주,include,eligible_current_snapshot
035250,강원랜드,KOSPI,보통주,include,eligible_current_snapshot
035290,골드앤에스,KOSDAQ,보통주,include,eligible_current_snapshot
035420,NAVER,KOSPI,보통주,include,eligible_current_snapshot
035460,기산텔레콤,KOSDAQ,보통주,include,eligible_current_snapshot
035510,신세계 I&C,KOSPI,보통주,include,eligible_current_snapshot
035600,KG이니시스,KOSDAQ,보통주,include,eligible_current_snapshot
035610,솔본,KOSDAQ,보통주,include,eligible_current_snapshot
035620,바른손이앤에이,KOSDAQ,보통주,include,eligible_current_snapshot
035720,카카오,KOSPI,보통주,include,eligible_current_snapshot
035760,CJ ENM,KOSDAQ GLOBAL,보통주,include,eligible_current_snapshot
035810,이지홀딩스,KOSDAQ,보통주,include,eligible_current_snapshot
035890,서희건설,KOSDAQ,보통주,include,eligible_current_snapshot
035900,JYP Ent.,KOSDAQ GLOBAL,보통주,include,eligible_current_snapshot
036000,예림당,KOSDAQ,보통주,include,eligible_current_snapshot
036010,아비코전자,KOSDAQ,보통주,include,eligible_current_snapshot
036030,케이티알파,KOSDAQ,보통주,include,eligible_current_snapshot
036090,위지트,KOSDAQ,보통주,include,eligible_current_snapshot
036120,서울평가정보,KOSDAQ,보통주,include,eligible_current_snapshot
036170,에이치엠넥스,KOSDAQ,보통주,include,eligible_current_snapshot
036190,금화피에스시,KOSDAQ,보통주,include,eligible_current_snapshot
036200,유니셈,KOSDAQ,보통주,include,eligible_current_snapshot
036220,오상헬스케어,KOSDAQ,보통주,include,eligible_current_snapshot
036420,콘텐트리중앙,KOSPI,보통주,include,eligible_current_snapshot
036460,한국가스공사,KOSPI,보통주,include,eligible_current_snapshot
036480,대성미생물,KOSDAQ,보통주,include,eligible_current_snapshot
036530,SNT홀딩스,KOSPI,보통주,include,eligible_current_snapshot
036540,SFA반도체,KOSDAQ,보통주,include,eligible_current_snapshot
036560,KZ정밀,KOSDAQ,보통주,include,eligible_current_snapshot
036570,NC,KOSPI,보통주,include,eligible_current_snapshot
036580,팜스코,KOSPI,보통주,include,eligible_current_snapshot
036620,감성코퍼레이션,KOSDAQ,보통주,include,eligible_current_snapshot
036630,세종텔레콤,KOSDAQ,보통주,include,eligible_current_snapshot
036640,HRS,KOSDAQ,보통주,include,eligible_current_snapshot
036670,삼양케이씨아이,KOSDAQ,보통주,include,eligible_current_snapshot
036710,심텍홀딩스,KOSDAQ,보통주,include,eligible_current_snapshot
036800,나이스정보통신,KOSDAQ,보통주,include,eligible_current_snapshot
036810,에프에스티,KOSDAQ,보통주,include,eligible_current_snapshot
036830,솔브레인홀딩스,KOSDAQ GLOBAL,보통주,include,eligible_current_snapshot
036890,진성티이씨,KOSDAQ,보통주,include,eligible_current_snapshot
036930,주성엔지니어링,KOSDAQ GLOBAL,보통주,include,eligible_current_snapshot
037030,파워넷,KOSDAQ,보통주,include,eligible_current_snapshot
037070,파세코,KOSDAQ,보통주,include,eligible_current_snapshot
037230,한국팩키지,KOSDAQ,보통주,include,eligible_current_snapshot
037270,YG PLUS,KOSPI,보통주,include,eligible_current_snapshot
037330,인지디스플레,KOSDAQ,보통주,include,eligible_current_snapshot
037350,성도이엔지,KOSDAQ,보통주,include,eligible_current_snapshot
037370,EG,KOSDAQ,보통주,include,eligible_current_snapshot
037400,우리엔터프라이즈,KOSDAQ,보통주,include,eligible_current_snapshot
037440,희림,KOSDAQ,보통주,include,eligible_current_snapshot
037460,삼지전자,KOSDAQ,보통주,include,eligible_current_snapshot
037560,LG헬로비전,KOSPI,보통주,include,eligible_current_snapshot
037710,광주신세계,KOSPI,보통주,include,eligible_current_snapshot
037760,쎄니트,KOSDAQ,보통주,include,eligible_current_snapshot
037950,엘컴텍,KOSDAQ,보통주,include,eligible_current_snapshot
038010,제일테크노스,KOSDAQ,보통주,include,eligible_current_snapshot
038060,루멘스,KOSDAQ,보통주,include,eligible_current_snapshot
038070,서린바이오,KOSDAQ,보통주,include,eligible_current_snapshot
038110,에코플라스틱,KOSDAQ,보통주,include,eligible_current_snapshot
038290,마크로젠,KOSDAQ,보통주,include,eligible_current_snapshot
038390,레드캡투어,KOSDAQ,보통주,include,eligible_current_snapshot
038460,바이오스마트,KOSDAQ,보통주,include,eligible_current_snapshot
038500,삼표시멘트,KOSDAQ GLOBAL,보통주,include,eligible_current_snapshot
038530,케이바이오랩스,KOSDAQ,보통주,include,eligible_current_snapshot
038540,상상인,KOSDAQ,보통주,include,eligible_current_snapshot
038620,위즈코프,KOSDAQ,보통주,include,eligible_current_snapshot
038680,에스넷,KOSDAQ,보통주,include,eligible_current_snapshot
038870,에코심플렉스,KOSDAQ,보통주,include,eligible_current_snapshot
038880,아이에이,KOSDAQ,보통주,include,eligible_current_snapshot
038950,파인디지털,KOSDAQ,보통주,include,eligible_current_snapshot
039010,현대에이치티,KOSDAQ,보통주,include,eligible_current_snapshot
039020,이건홀딩스,KOSDAQ,보통주,include,eligible_current_snapshot
039030,이오테크닉스,KOSDAQ,보통주,include,eligible_current_snapshot
039130,하나투어,KOSPI,보통주,include,eligible_current_snapshot
039200,오스코텍,KOSDAQ,보통주,include,eligible_current_snapshot
039240,경남스틸,KOSDAQ,보통주,include,eligible_current_snapshot
039290,인포뱅크,KOSDAQ,보통주,include,eligible_current_snapshot
039310,세중,KOSDAQ,보통주,include,eligible_current_snapshot
039340,한국경제TV,KOSDAQ,보통주,include,eligible_current_snapshot
039420,케이엘넷,KOSDAQ,보통주,include,eligible_current_snapshot
039440,에스티아이,KOSDAQ,보통주,include,eligible_current_snapshot
039490,키움증권,KOSPI,보통주,include,eligible_current_snapshot
039560,다산네트웍스,KOSDAQ,보통주,include,eligible_current_snapshot
039570,HDC랩스,KOSPI,보통주,include,eligible_current_snapshot
039610,화성밸브,KOSDAQ,보통주,include,eligible_current_snapshot
039740,한국정보공학,KOSDAQ,보통주,include,eligible_current_snapshot
039830,오로라,KOSDAQ,보통주,include,eligible_current_snapshot
039840,디오,KOSDAQ,보통주,include,eligible_current_snapshot
039860,나노엔텍,KOSDAQ,보통주,include,eligible_current_snapshot
039980,폴라리스AI,KOSDAQ,보통주,include,eligible_current_snapshot
040160,누리플렉스,KOSDAQ,보통주,include,eligible_current_snapshot
040300,YTN,KOSDAQ,보통주,include,eligible_current_snapshot
040350,크레오에스지,KOSDAQ,보통주,include,eligible_current_snapshot
040420,정상제이엘에스,KOSDAQ,보통주,include,eligible_current_snapshot
040610,SG&G,KOSDAQ,보통주,include,eligible_current_snapshot
040910,아이씨디,KOSDAQ,보통주,include,eligible_current_snapshot
041020,폴라리스오피스,KOSDAQ,보통주,include,eligible_current_snapshot
041190,우리기술투자,KOSDAQ,보통주,include,eligible_current_snapshot
041440,현대에버다임,KOSDAQ,보통주,include,eligible_current_snapshot
041460,한국전자인증,KOSDAQ,보통주,include,eligible_current_snapshot
041510,에스엠,KOSDAQ GLOBAL,보통주,include,eligible_current_snapshot
041520,이엘씨,KOSDAQ,보통주,include,eligible_current_snapshot
041650,상신브레이크,KOSPI,보통주,include,eligible_current_snapshot
041830,인바디,KOSDAQ,보통주,include,eligible_current_snapshot
041910,폴라리스AI파마,KOSDAQ,보통주,include,eligible_current_snapshot
041920,메디아나,KOSDAQ,보통주,include,eligible_current_snapshot
041930,SY동아,KOSDAQ,보통주,include,eligible_current_snapshot
041960,코미팜,KOSDAQ,보통주,include,eligible_current_snapshot
042000,카페24,KOSDAQ,보통주,include,eligible_current_snapshot
042040,케이피엠테크,KOSDAQ,보통주,include,eligible_current_snapshot
042110,에스씨디,KOSDAQ,보통주,include,eligible_current_snapshot
042370,비츠로테크,KOSDAQ,보통주,include,eligible_current_snapshot
042420,네오위즈홀딩스,KOSDAQ,보통주,include,eligible_current_snapshot
042500,링네트,KOSDAQ,보통주,include,eligible_current_snapshot
042510,라온시큐어,KOSDAQ,보통주,include,eligible_current_snapshot
042520,한스바이오메드,KOSDAQ,보통주,include,eligible_current_snapshot
042600,새로닉스,KOSDAQ,보통주,include,eligible_current_snapshot
042660,한화오션,KOSPI,보통주,include,eligible_current_snapshot
042700,한미반도체,KOSPI,보통주,include,eligible_current_snapshot
042940,상지건설,KOSDAQ,보통주,include,eligible_current_snapshot
043150,바텍,KOSDAQ,보통주,include,eligible_current_snapshot
043200,파루,KOSDAQ,보통주,include,eligible_current_snapshot
043260,성호전자,KOSDAQ,보통주,include,eligible_current_snapshot
043340,에쎈테크,KOSDAQ,보통주,include,eligible_current_snapshot
043360,디지아이,KOSDAQ,보통주,include,eligible_current_snapshot
043370,피에이치에이,KOSDAQ,보통주,include,eligible_current_snapshot
043590,웰킵스하이텍,KOSDAQ,보통주,include,eligible_current_snapshot
043610,KT지니뮤직,KOSDAQ,보통주,include,eligible_current_snapshot
043650,국순당,KOSDAQ,보통주,include,eligible_current_snapshot
043710,코스리거글로벌,KOSDAQ,보통주,include,eligible_current_snapshot
043910,자연과환경,KOSDAQ,보통주,include,eligible_current_snapshot
044340,위닉스,KOSDAQ,보통주,include,eligible_current_snapshot
044380,주연테크,KOSPI,보통주,include,eligible_current_snapshot
044450,KSS해운,KOSPI,보통주,include,eligible_current_snapshot
044480,빌리언스,KOSDAQ,보통주,include,eligible_current_snapshot
044490,태웅,KOSDAQ,보통주,include,eligible_current_snapshot
044780,에이치케이,KOSDAQ,보통주,include,eligible_current_snapshot
044820,코스맥스비티아이,KOSPI,보통주,include,eligible_current_snapshot
044960,이글벳,KOSDAQ,보통주,include,eligible_current_snapshot
044990,에이치엔에스하이텍,KOSDAQ,보통주,include,eligible_current_snapshot
045060,오공,KOSDAQ,보통주,include,eligible_current_snapshot
045100,한양이엔지,KOSDAQ,보통주,include,eligible_current_snapshot
045300,성우테크론,KOSDAQ,보통주,include,eligible_current_snapshot
045340,토탈소프트,KOSDAQ,보통주,include,eligible_current_snapshot
045390,대아티아이,KOSDAQ,보통주,include,eligible_current_snapshot
045510,정원엔시스,KOSDAQ,보통주,include,eligible_current_snapshot
045520,크린앤사이언스,KOSDAQ,보통주,include,eligible_current_snapshot
045660,에이텍,KOSDAQ,보통주,include,eligible_current_snapshot
045970,코아시아,KOSDAQ,보통주,include,eligible_current_snapshot
046120,오르비텍,KOSDAQ,보통주,include,eligible_current_snapshot
046210,HLB파나진,KOSDAQ,보통주,include,eligible_current_snapshot
046310,백금T&A,KOSDAQ,보통주,include,eligible_current_snapshot
046390,삼화네트웍스,KOSDAQ,보통주,include,eligible_current_snapshot
046440,KG파이낸셜,KOSDAQ,보통주,include,eligible_current_snapshot
046890,서울반도체,KOSDAQ GLOBAL,보통주,include,eligible_current_snapshot
046940,우원개발,KOSDAQ,보통주,include,eligible_current_snapshot
046970,우리로,KOSDAQ,보통주,include,eligible_current_snapshot
047040,대우건설,KOSPI,보통주,include,eligible_current_snapshot
047050,포스코인터내셔널,KOSPI,보통주,include,eligible_current_snapshot
047080,한빛소프트,KOSDAQ,보통주,include,eligible_current_snapshot
047310,파워로직스,KOSDAQ,보통주,include,eligible_current_snapshot
047400,유니온머티리얼,KOSPI,보통주,include,eligible_current_snapshot
047560,이스트소프트,KOSDAQ,보통주,include,eligible_current_snapshot
047770,코데즈컴바인,KOSDAQ,보통주,include,eligible_current_snapshot
047810,한국항공우주,KOSPI,보통주,include,eligible_current_snapshot
047820,초록뱀미디어,KOSDAQ,보통주,include,eligible_current_snapshot
047920,HLB제약,KOSDAQ,보통주,include,eligible_current_snapshot
048410,현대바이오,KOSDAQ,보통주,include,eligible_current_snapshot
048430,유라테크,KOSDAQ,보통주,include,eligible_current_snapshot
048470,대동스틸,KOSDAQ,보통주,include,eligible_current_snapshot
048530,인트론바이오,KOSDAQ,보통주,include,eligible_current_snapshot
048550,SM C&C,KOSDAQ,보통주,include,eligible_current_snapshot
048770,TPC로보틱스,KOSDAQ,보통주,include,eligible_current_snapshot
048830,엔피케이,KOSDAQ,보통주,include,eligible_current_snapshot
048870,시너지이노베이션,KOSDAQ,보통주,include,eligible_current_snapshot
048910,대원미디어,KOSDAQ,보통주,include,eligible_current_snapshot
049070,인탑스,KOSDAQ,보통주,include,eligible_current_snapshot
049080,기가레인,KOSDAQ,보통주,include,eligible_current_snapshot
049120,파인디앤씨,KOSDAQ,보통주,include,eligible_current_snapshot
049430,코메론,KOSDAQ,보통주,include,eligible_current_snapshot
049470,비트플래닛,KOSDAQ,보통주,include,eligible_current_snapshot
049480,오픈베이스,KOSDAQ,보통주,include,eligible_current_snapshot
049520,유아이엘,KOSDAQ,보통주,include,eligible_current_snapshot
049550,잉크테크,KOSDAQ,보통주,include,eligible_current_snapshot
049630,재영솔루텍,KOSDAQ,보통주,include,eligible_current_snapshot
049720,고려신용정보,KOSDAQ,보통주,include,eligible_current_snapshot
049800,우진플라임,KOSPI,보통주,include,eligible_current_snapshot
049950,미래컴퍼니,KOSDAQ,보통주,include,eligible_current_snapshot
049960,쎌바이오텍,KOSDAQ,보통주,include,eligible_current_snapshot
