code,market,status_type,lifecycle_gap_status,active_like_rows,release_like_rows,first_active_event_date,latest_active_event_date,first_release_like_event_date,latest_release_like_event_date,market_rows,market_start,market_end,event_sources,raw_paths,notes
122350,KOSDAQ,market_alert,missing_release_resume_evidence,1,0,2026-06-30,2026-06-30,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/market_alert_warning.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_warning.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/market_alert_warning.xls,release_resume_collection_target
123010,KOSDAQ,trading_halt,missing_release_resume_evidence,2,0,2026-07-08,2026-07-09,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,release_resume_collection_target
123750,KOSDAQ,market_alert,missing_release_resume_evidence,1,0,2026-07-03,2026-07-03,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/market_alert_caution.xls,release_resume_collection_target
127120,KOSDAQ,market_alert,missing_release_resume_evidence,1,0,2026-07-01,2026-07-01,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/market_alert_warning.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_warning.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/market_alert_warning.xls,release_resume_collection_target
142760,KOSDAQ,market_alert,missing_release_resume_evidence,1,0,2026-07-03,2026-07-03,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/market_alert_caution.xls,release_resume_collection_target
143210,KOSPI,trading_halt,missing_release_resume_evidence,3,0,2026-07-03,2026-07-09,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,release_resume_collection_target
145210,KOSPI,managed_issue,missing_release_resume_evidence,1,0,2026-03-24,2026-03-24,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/managed_issue.xls,release_resume_collection_target
145210,KOSPI,trading_halt,missing_release_resume_evidence,3,0,2026-07-03,2026-07-09,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,release_resume_collection_target
147760,KOSDAQ,market_alert,missing_release_resume_evidence,1,0,2026-07-08,2026-07-08,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_caution.xls,release_resume_collection_target
148780,KOSDAQ,market_alert,missing_release_resume_evidence,1,0,2026-07-09,2026-07-09,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-09/kind/status-source-probe/market_alert_caution.xls,release_resume_collection_target
175250,KOSDAQ,managed_issue,missing_release_resume_evidence,1,0,2025-09-18,2025-09-18,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/managed_issue.xls,release_resume_collection_target
175250,KOSDAQ,trading_halt,missing_release_resume_evidence,3,0,2026-07-03,2026-07-09,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,release_resume_collection_target
179900,KOSDAQ,market_alert,missing_release_resume_evidence,1,0,2026-07-03,2026-07-03,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/market_alert_caution.xls,release_resume_collection_target
180400,KOSDAQ,managed_issue,missing_release_resume_evidence,1,0,2025-03-21,2025-03-21,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/managed_issue.xls,release_resume_collection_target
182400,KOSDAQ,managed_issue,missing_release_resume_evidence,1,0,2024-04-08,2024-04-08,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/managed_issue.xls,release_resume_collection_target
182400,KOSDAQ,trading_halt,missing_release_resume_evidence,3,0,2026-07-03,2026-07-09,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,release_resume_collection_target
183490,KOSDAQ,managed_issue,missing_release_resume_evidence,1,0,2026-03-24,2026-03-24,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/managed_issue.xls,release_resume_collection_target
183490,KOSDAQ,trading_halt,missing_release_resume_evidence,3,0,2026-07-03,2026-07-09,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,release_resume_collection_target
195990,KOSDAQ,managed_issue,missing_release_resume_evidence,1,0,2026-03-24,2026-03-24,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/managed_issue.xls,release_resume_collection_target
196300,KOSDAQ,managed_issue,missing_release_resume_evidence,1,0,2025-03-24,2025-03-24,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/managed_issue.xls,release_resume_collection_target
196490,KOSDAQ,managed_issue,missing_release_resume_evidence,1,0,2024-04-24,2024-04-24,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/managed_issue.xls,release_resume_collection_target
196490,KOSDAQ,trading_halt,missing_release_resume_evidence,3,0,2026-07-03,2026-07-09,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,release_resume_collection_target
198440,KOSDAQ,market_alert,missing_release_resume_evidence,1,0,2026-06-22,2026-06-22,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/market_alert_warning.xls,release_resume_collection_target
200230,KOSDAQ,market_alert,missing_release_resume_evidence,1,0,2026-07-03,2026-07-03,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/market_alert_caution.xls,release_resume_collection_target
203690,KOSDAQ,managed_issue,missing_release_resume_evidence,1,0,2025-03-14,2025-03-14,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/managed_issue.xls,release_resume_collection_target
210120,KOSDAQ,trading_halt,missing_release_resume_evidence,3,0,2026-07-03,2026-07-09,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,release_resume_collection_target
212310,UNKNOWN,trading_halt,missing_release_resume_evidence,3,0,2026-07-03,2026-07-09,,,0,,,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,market_data_absent_for_code;release_resume_collection_target
214330,KOSPI,trading_halt,missing_release_resume_evidence,2,0,2026-07-03,2026-07-08,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,release_resume_collection_target
214610,KOSDAQ,managed_issue,missing_release_resume_evidence,1,0,2026-03-24,2026-03-24,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/managed_issue.xls,release_resume_collection_target
214610,KOSDAQ,trading_halt,missing_release_resume_evidence,3,0,2026-07-03,2026-07-09,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,release_resume_collection_target
215090,KOSDAQ,market_alert,missing_release_resume_evidence,1,0,2026-07-09,2026-07-09,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-09/kind/status-source-probe/market_alert_caution.xls,release_resume_collection_target
215480,KOSDAQ,market_alert,missing_release_resume_evidence,1,0,2026-07-08,2026-07-08,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_caution.xls,release_resume_collection_target
217480,KOSDAQ,managed_issue,missing_release_resume_evidence,1,0,2023-03-23,2023-03-23,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/managed_issue.xls,release_resume_collection_target
217480,KOSDAQ,trading_halt,missing_release_resume_evidence,3,0,2026-07-03,2026-07-09,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,release_resume_collection_target
217880,UNKNOWN,market_alert,missing_release_resume_evidence,1,0,2026-07-03,2026-07-03,,,0,,,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/market_alert_caution.xls,market_data_absent_for_code;release_resume_collection_target
219550,KOSDAQ,managed_issue,missing_release_resume_evidence,1,0,2025-03-24,2025-03-24,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/managed_issue.xls,release_resume_collection_target
221800,KOSDAQ,market_alert,missing_release_resume_evidence,1,0,2026-07-03,2026-07-03,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/market_alert_caution.xls,release_resume_collection_target
222160,KOSDAQ,managed_issue,missing_release_resume_evidence,1,0,2024-03-29,2024-03-29,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/managed_issue.xls,release_resume_collection_target
222670,UNKNOWN,trading_halt,missing_release_resume_evidence,3,0,2026-07-03,2026-07-09,,,0,,,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,market_data_absent_for_code;release_resume_collection_target
224060,KOSDAQ,market_alert,missing_release_resume_evidence,1,0,2026-07-03,2026-07-03,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/market_alert_caution.xls,release_resume_collection_target
225430,KOSDAQ,managed_issue,missing_release_resume_evidence,1,0,2026-07-09,2026-07-09,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-09/kind/status-source-probe/managed_issue.xls,release_resume_collection_target
227610,KOSDAQ,market_alert,missing_release_resume_evidence,1,0,2026-07-08,2026-07-08,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_caution.xls,release_resume_collection_target
228340,KOSDAQ,market_alert,missing_release_resume_evidence,1,0,2026-07-01,2026-07-01,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/market_alert_warning.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_warning.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/market_alert_warning.xls,release_resume_collection_target
232530,UNKNOWN,trading_halt,missing_release_resume_evidence,3,0,2026-07-03,2026-07-09,,,0,,,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,market_data_absent_for_code;release_resume_collection_target
234920,KOSDAQ,managed_issue,missing_release_resume_evidence,1,0,2025-12-11,2025-12-11,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/managed_issue.xls,release_resume_collection_target
234920,KOSDAQ,trading_halt,missing_release_resume_evidence,3,0,2026-07-03,2026-07-09,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,release_resume_collection_target
238500,UNKNOWN,trading_halt,missing_release_resume_evidence,3,0,2026-07-03,2026-07-09,,,0,,,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,market_data_absent_for_code;release_resume_collection_target
241820,KOSDAQ,managed_issue,missing_release_resume_evidence,1,0,2025-03-25,2025-03-25,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/managed_issue.xls,release_resume_collection_target
241820,KOSDAQ,trading_halt,missing_release_resume_evidence,3,0,2026-07-03,2026-07-09,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,release_resume_collection_target
244460,KOSDAQ,managed_issue,missing_release_resume_evidence,1,0,2024-03-20,2024-03-20,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/managed_issue.xls,release_resume_collection_target
244460,KOSDAQ,trading_halt,missing_release_resume_evidence,3,0,2026-07-03,2026-07-09,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,release_resume_collection_target
245620,KOSDAQ,managed_issue,missing_release_resume_evidence,1,0,2024-04-19,2024-04-19,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/managed_issue.xls,release_resume_collection_target
245620,KOSDAQ,trading_halt,missing_release_resume_evidence,3,0,2026-07-03,2026-07-09,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,release_resume_collection_target
246250,KOSDAQ,managed_issue,missing_release_resume_evidence,1,0,2025-07-22,2025-07-22,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/managed_issue.xls,release_resume_collection_target
246250,KOSDAQ,trading_halt,missing_release_resume_evidence,3,0,2026-07-03,2026-07-09,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,release_resume_collection_target
246720,KOSDAQ,managed_issue,missing_release_resume_evidence,1,0,2026-03-25,2026-03-25,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/managed_issue.xls,release_resume_collection_target
246720,KOSDAQ,trading_halt,missing_release_resume_evidence,3,0,2026-07-03,2026-07-09,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,release_resume_collection_target
250930,KOSDAQ,trading_halt,missing_release_resume_evidence,3,0,2026-07-03,2026-07-09,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,release_resume_collection_target
258050,UNKNOWN,trading_halt,missing_release_resume_evidence,3,0,2026-07-03,2026-07-09,,,0,,,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,market_data_absent_for_code;release_resume_collection_target
258790,KOSDAQ,market_alert,missing_release_resume_evidence,1,0,2026-07-09,2026-07-09,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-09/kind/status-source-probe/market_alert_caution.xls,release_resume_collection_target
258830,KOSDAQ,managed_issue,missing_release_resume_evidence,1,0,2024-04-12,2024-04-12,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/managed_issue.xls,release_resume_collection_target
258830,KOSDAQ,trading_halt,missing_release_resume_evidence,3,0,2026-07-03,2026-07-09,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,release_resume_collection_target
263050,KOSDAQ,managed_issue,missing_release_resume_evidence,1,0,2026-02-25,2026-02-25,,,72,2025-01-02,2025-04-18,kind,_report/raw/2026/2026-07-03/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls;_report/raw/2026/2026-07-09/kind/status-source-probe/managed_issue.xls,release_resume_collection_target
